"index","id","fk_product","fk_package"
19830,"product_28739_packaging_5","product_28739","packaging_5"
19831,"product_29494_packaging_6","product_29494","packaging_6"
19833,"product_29495_packaging_40","product_29495","packaging_40"
19834,"product_29491_packaging_10","product_29491","packaging_10"
19835,"product_29493_packaging_6","product_29493","packaging_6"
19836,"product_28740_packaging_5","product_28740","packaging_5"
19837,"product_29511_packaging_60","product_29511","packaging_60"
19838,"product_29503_packaging_6","product_29503","packaging_6"
19839,"product_29512_packaging_60","product_29512","packaging_60"
19840,"product_29513_packaging_60","product_29513","packaging_60"
19841,"product_29509_packaging_20","product_29509","packaging_20"
19842,"product_29502_packaging_6","product_29502","packaging_6"
19844,"product_29506_packaging_12","product_29506","packaging_12"
19846,"product_29942_packaging_24","product_29942","packaging_24"
19847,"product_29504_packaging_6","product_29504","packaging_6"
19848,"product_23400_packaging_10","product_23400","packaging_10"
19850,"product_23401_packaging_10","product_23401","packaging_10"
19851,"product_23407_packaging_10","product_23407","packaging_10"
19852,"product_23402_packaging_10","product_23402","packaging_10"
19853,"product_23412_packaging_10","product_23412","packaging_10"
19854,"product_23403_packaging_10","product_23403","packaging_10"
19855,"product_23408_packaging_10","product_23408","packaging_10"
19856,"product_23404_packaging_10","product_23404","packaging_10"
19857,"product_23405_packaging_10","product_23405","packaging_10"
19858,"product_23409_packaging_10","product_23409","packaging_10"
19859,"product_23413_packaging_10","product_23413","packaging_10"
19860,"product_23410_packaging_10","product_23410","packaging_10"
19861,"product_23411_packaging_10","product_23411","packaging_10"
19862,"product_23416_packaging_120","product_23416","packaging_120"
19863,"product_23414_packaging_12","product_23414","packaging_12"
19864,"product_23422_packaging_6","product_23422","packaging_6"
19865,"product_23419_packaging_12","product_23419","packaging_12"
19867,"product_23423_packaging_10","product_23423","packaging_10"
19868,"product_23421_packaging_6","product_23421","packaging_6"
19870,"product_23431_packaging_6","product_23431","packaging_6"
19871,"product_23428_packaging_6","product_23428","packaging_6"
19872,"product_23432_packaging_6","product_23432","packaging_6"
19873,"product_23437_packaging_6","product_23437","packaging_6"
19874,"product_23433_packaging_6","product_23433","packaging_6"
19875,"product_23434_packaging_6","product_23434","packaging_6"
19876,"product_23446_packaging_6","product_23446","packaging_6"
19877,"product_23429_packaging_6","product_23429","packaging_6"
19878,"product_23439_packaging_6","product_23439","packaging_6"
19879,"product_23440_packaging_6","product_23440","packaging_6"
19880,"product_23438_packaging_6","product_23438","packaging_6"
19881,"product_23435_packaging_6","product_23435","packaging_6"
19882,"product_23430_packaging_6","product_23430","packaging_6"
19884,"product_23445_packaging_6","product_23445","packaging_6"
19885,"product_23443_packaging_6","product_23443","packaging_6"
19888,"product_23448_packaging_6","product_23448","packaging_6"
19889,"product_23451_packaging_6","product_23451","packaging_6"
19890,"product_23447_packaging_6","product_23447","packaging_6"
19891,"product_23452_packaging_12","product_23452","packaging_12"
19894,"product_23449_packaging_6","product_23449","packaging_6"
19896,"product_23455_packaging_6","product_23455","packaging_6"
19898,"product_23461_packaging_12","product_23461","packaging_12"
19899,"product_23456_packaging_6","product_23456","packaging_6"
19900,"product_23470_packaging_6","product_23470","packaging_6"
19902,"product_23458_packaging_6","product_23458","packaging_6"
19903,"product_23471_packaging_6","product_23471","packaging_6"
19904,"product_23463_packaging_6","product_23463","packaging_6"
19905,"product_23462_packaging_6","product_23462","packaging_6"
19906,"product_23459_packaging_6","product_23459","packaging_6"
19907,"product_23468_packaging_6","product_23468","packaging_6"
19909,"product_23467_packaging_12","product_23467","packaging_12"
19910,"product_23472_packaging_6","product_23472","packaging_6"
19911,"product_23469_packaging_6","product_23469","packaging_6"
19912,"product_23460_packaging_6","product_23460","packaging_6"
19913,"product_23473_packaging_12","product_23473","packaging_12"
19914,"product_23474_packaging_6","product_23474","packaging_6"
19915,"product_23475_packaging_6","product_23475","packaging_6"
19919,"product_23477_packaging_12","product_23477","packaging_12"
19920,"product_23500_packaging_6","product_23500","packaging_6"
19921,"product_23499_packaging_6","product_23499","packaging_6"
19923,"product_23487_packaging_6","product_23487","packaging_6"
19924,"product_23484_packaging_6","product_23484","packaging_6"
19925,"product_23490_packaging_6","product_23490","packaging_6"
19926,"product_23483_packaging_6","product_23483","packaging_6"
19928,"product_23492_packaging_6","product_23492","packaging_6"
19929,"product_23491_packaging_6","product_23491","packaging_6"
19930,"product_23489_packaging_6","product_23489","packaging_6"
19932,"product_23488_packaging_6","product_23488","packaging_6"
19933,"product_23480_packaging_6","product_23480","packaging_6"
19934,"product_23497_packaging_6","product_23497","packaging_6"
19935,"product_23498_packaging_6","product_23498","packaging_6"
19936,"product_23479_packaging_6","product_23479","packaging_6"
19937,"product_23496_packaging_6","product_23496","packaging_6"
19938,"product_23493_packaging_6","product_23493","packaging_6"
19939,"product_23494_packaging_6","product_23494","packaging_6"
19942,"product_23485_packaging_6","product_23485","packaging_6"
19943,"product_23486_packaging_6","product_23486","packaging_6"
19944,"product_23482_packaging_6","product_23482","packaging_6"
19945,"product_23495_packaging_6","product_23495","packaging_6"
19948,"product_9781_packaging_20","product_9781","packaging_20"
19950,"product_23505_packaging_6","product_23505","packaging_6"
19951,"product_23504_packaging_6","product_23504","packaging_6"
19953,"product_23501_packaging_6","product_23501","packaging_6"
19954,"product_23515_packaging_6","product_23515","packaging_6"
19955,"product_23503_packaging_6","product_23503","packaging_6"
19956,"product_23511_packaging_6","product_23511","packaging_6"
19957,"product_23520_packaging_12","product_23520","packaging_12"
19958,"product_23517_packaging_6","product_23517","packaging_6"
19959,"product_23518_packaging_12","product_23518","packaging_12"
19960,"product_23502_packaging_6","product_23502","packaging_6"
19961,"product_23519_packaging_12","product_23519","packaging_12"
19962,"product_23516_packaging_6","product_23516","packaging_6"
19963,"product_23510_packaging_6","product_23510","packaging_6"
19965,"product_23512_packaging_6","product_23512","packaging_6"
19966,"product_23521_packaging_6","product_23521","packaging_6"
19967,"product_23522_packaging_12","product_23522","packaging_12"
19968,"product_23507_packaging_6","product_23507","packaging_6"
19971,"product_23508_packaging_6","product_23508","packaging_6"
19973,"product_23513_packaging_6","product_23513","packaging_6"
19974,"product_23514_packaging_12","product_23514","packaging_12"
19975,"product_23506_packaging_6","product_23506","packaging_6"
19979,"product_23523_packaging_12","product_23523","packaging_12"
19981,"product_23547_packaging_6","product_23547","packaging_6"
19983,"product_23530_packaging_12","product_23530","packaging_12"
19985,"product_23529_packaging_12","product_23529","packaging_12"
19986,"product_23544_packaging_24","product_23544","packaging_24"
19988,"product_23528_packaging_6","product_23528","packaging_6"
19989,"product_23527_packaging_12","product_23527","packaging_12"
19991,"product_23532_packaging_12","product_23532","packaging_12"
19992,"product_23542_packaging_24","product_23542","packaging_24"
19993,"product_23541_packaging_12","product_23541","packaging_12"
19994,"product_23543_packaging_24","product_23543","packaging_24"
19995,"product_23546_packaging_24","product_23546","packaging_24"
19996,"product_23545_packaging_24","product_23545","packaging_24"
19997,"product_23548_packaging_6","product_23548","packaging_6"
19998,"product_23549_packaging_6","product_23549","packaging_6"
19999,"product_23550_packaging_6","product_23550","packaging_6"
20000,"product_23525_packaging_6","product_23525","packaging_6"
20001,"product_23524_packaging_6","product_23524","packaging_6"
20002,"product_23551_packaging_6","product_23551","packaging_6"
20004,"product_23552_packaging_6","product_23552","packaging_6"
20006,"product_23554_packaging_10","product_23554","packaging_10"
20008,"product_23555_packaging_10","product_23555","packaging_10"
20010,"product_23556_packaging_10","product_23556","packaging_10"
20011,"product_23557_packaging_10","product_23557","packaging_10"
20022,"product_23553_packaging_10","product_23553","packaging_10"
20023,"product_23572_packaging_50","product_23572","packaging_50"
20026,"product_23578_packaging_10","product_23578","packaging_10"
20028,"product_23580_packaging_15","product_23580","packaging_15"
20037,"product_23587_packaging_20","product_23587","packaging_20"
20052,"product_31613_packaging_4","product_31613","packaging_4"
20053,"product_23617_packaging_6","product_23617","packaging_6"
20054,"product_23612_packaging_10","product_23612","packaging_10"
20055,"product_23627_packaging_10","product_23627","packaging_10"
20056,"product_23613_packaging_10","product_23613","packaging_10"
20057,"product_23608_packaging_20","product_23608","packaging_20"
20061,"product_23622_packaging_10","product_23622","packaging_10"
20064,"product_23624_packaging_10","product_23624","packaging_10"
20065,"product_23619_packaging_10","product_23619","packaging_10"
20067,"product_23623_packaging_10","product_23623","packaging_10"
20068,"product_23620_packaging_10","product_23620","packaging_10"
20069,"product_23626_packaging_10","product_23626","packaging_10"
20070,"product_23630_packaging_10","product_23630","packaging_10"
20071,"product_23625_packaging_10","product_23625","packaging_10"
20072,"product_23605_packaging_20","product_23605","packaging_20"
20073,"product_23628_packaging_10","product_23628","packaging_10"
20074,"product_23616_packaging_10","product_23616","packaging_10"
20076,"product_23621_packaging_10","product_23621","packaging_10"
20077,"product_23629_packaging_10","product_23629","packaging_10"
20079,"product_23631_packaging_10","product_23631","packaging_10"
20080,"product_23633_packaging_10","product_23633","packaging_10"
20082,"product_23634_packaging_10","product_23634","packaging_10"
20083,"product_23637_packaging_10","product_23637","packaging_10"
20084,"product_23639_packaging_10","product_23639","packaging_10"
20085,"product_23644_packaging_5","product_23644","packaging_5"
20087,"product_23640_packaging_10","product_23640","packaging_10"
20089,"product_23638_packaging_10","product_23638","packaging_10"
20090,"product_23636_packaging_5","product_23636","packaging_5"
20091,"product_23642_packaging_10","product_23642","packaging_10"
20092,"product_23653_packaging_6","product_23653","packaging_6"
20093,"product_23635_packaging_10","product_23635","packaging_10"
20094,"product_23632_packaging_10","product_23632","packaging_10"
20101,"product_23643_packaging_10","product_23643","packaging_10"
20102,"product_23654_packaging_6","product_23654","packaging_6"
20103,"product_23641_packaging_10","product_23641","packaging_10"
